Time (s),HB (mM),Glu (mM),pH,label
39.6,0.10476,2.4682,7.46417,2
39.7,0.10476,2.4682,7.46417,2
39.8,0.10475,2.46821,7.46417,2
39.9,0.10475,2.46821,7.46417,2
40,0.10475,2.46822,7.46417,2
40.1,0.10474,2.46822,7.46417,2
40.2,0.10474,2.46823,7.46417,2
40.3,0.10474,2.46823,7.46417,2
40.4,0.10473,2.46824,7.46416,2
40.5,0.10473,2.46824,7.46416,2
40.6,0.10473,2.46825,7.46416,2
40.7,0.10472,2.46825,7.46416,2
40.8,0.10472,2.46826,7.46416,2
40.9,0.10472,2.46827,7.46416,2
41,0.10471,2.46827,7.46416,2
41.1,0.10471,2.46828,7.46416,2
41.2,0.10471,2.46828,7.46416,2
41.3,0.1047,2.46829,7.46416,2
41.4,0.1047,2.4683,7.46416,2
41.5,0.1047,2.4683,7.46416,2
41.6,0.10469,2.46831,7.46416,2
41.7,0.10469,2.46832,7.46416,2
41.8,0.10469,2.46832,7.46416,2
41.9,0.10468,2.46833,7.46416,2
42,0.10468,2.46834,7.46416,2
42.1,0.10468,2.46834,7.46416,2
42.2,0.10467,2.46835,7.46416,2
42.3,0.10467,2.46836,7.46416,2
42.4,0.10467,2.46837,7.46416,2
42.5,0.10466,2.46837,7.46416,2
42.6,0.10466,2.46838,7.46416,2
42.7,0.10465,2.46839,7.46416,2
42.8,0.10465,2.4684,7.46416,2
42.9,0.10465,2.4684,7.46415,2
43,0.10464,2.46841,7.46415,2
43.1,0.10464,2.46842,7.46415,2
43.2,0.10464,2.46843,7.46415,2
43.3,0.10463,2.46844,7.46415,2
43.4,0.10463,2.46844,7.46415,2
43.5,0.10463,2.46845,7.46415,2
43.6,0.10462,2.46846,7.46415,2
43.7,0.10462,2.46847,7.46415,2
43.8,0.10461,2.46848,7.46415,2
43.9,0.10461,2.46849,7.46415,2
44,0.10461,2.4685,7.46415,2
44.1,0.1046,2.4685,7.46415,2
44.2,0.1046,2.46851,7.46415,2
44.3,0.1046,2.46852,7.46415,2
44.4,0.10459,2.46853,7.46414,2
44.5,0.10459,2.46854,7.46414,2
44.6,0.10458,2.46855,7.46414,2
44.7,0.10458,2.46856,7.46414,2
44.8,0.10458,2.46857,7.46414,2
44.9,0.10457,2.46858,7.46414,2
45,0.10457,2.46859,7.46414,2
45.1,0.10457,2.4686,7.46414,2
45.2,0.10456,2.46861,7.46414,2
45.3,0.10456,2.46862,7.46414,2
45.4,0.10455,2.46863,7.46414,2
45.5,0.10455,2.46864,7.46414,2
45.6,0.10455,2.46865,7.46414,2
45.7,0.10454,2.46866,7.46413,2
45.8,0.10454,2.46867,7.46413,2
45.9,0.10453,2.46868,7.46413,2
46,0.10453,2.46869,7.46413,2
46.1,0.10453,2.4687,7.46413,2
46.2,0.10452,2.46871,7.46413,2
46.3,0.10452,2.46872,7.46413,2
46.4,0.10452,2.46873,7.46413,2
46.5,0.10451,2.46874,7.46413,2
46.6,0.10451,2.46875,7.46413,2
46.7,0.1045,2.46876,7.46412,2
46.8,0.1045,2.46877,7.46412,2
46.9,0.1045,2.46878,7.46412,2
47,0.10449,2.4688,7.46412,2
47.1,0.10449,2.46881,7.46412,2
47.2,0.10448,2.46882,7.46412,2
47.3,0.10448,2.46883,7.46412,2
47.4,0.10448,2.46884,7.46412,2
47.5,0.10447,2.46885,7.46412,2
47.6,0.10447,2.46886,7.46411,2
47.7,0.10446,2.46887,7.46411,2
47.8,0.10446,2.46889,7.46411,2
47.9,0.10446,2.4689,7.46411,2
48,0.10445,2.46891,7.46411,2
48.1,0.10445,2.46892,7.46411,2
48.2,0.10444,2.46893,7.46411,2
48.3,0.10444,2.46895,7.46411,2
48.4,0.10444,2.46896,7.4641,2
48.5,0.10443,2.46897,7.4641,2
48.6,0.10443,2.46898,7.4641,2
48.7,0.10442,2.46899,7.4641,2
48.8,0.10442,2.46901,7.4641,2
48.9,0.10442,2.46902,7.4641,2
49,0.10441,2.46903,7.4641,2
49.1,0.10441,2.46904,7.46409,2
49.2,0.1044,2.46906,7.46409,2
49.3,0.1044,2.46907,7.46409,2
49.4,0.1044,2.46908,7.46409,2
49.5,0.10439,2.4691,7.46409,2
49.6,0.10439,2.46911,7.46409,2
49.7,0.10438,2.46912,7.46409,2
49.8,0.10438,2.46913,7.46408,2
49.9,0.10437,2.46915,7.46408,2
50,0.10437,2.46916,7.46408,2
50.1,0.10437,2.46917,7.46408,2
50.2,0.10436,2.46919,7.46408,2
50.3,0.10436,2.4692,7.46408,2
50.4,0.10435,2.46921,7.46408,2
50.5,0.10435,2.46923,7.46407,2
50.6,0.10435,2.46924,7.46407,2
50.7,0.10434,2.46925,7.46407,2
50.8,0.10434,2.46927,7.46407,2
50.9,0.10433,2.46928,7.46407,2
51,0.10433,2.4693,7.46407,2
51.1,0.10432,2.46931,7.46406,2
51.2,0.10432,2.46932,7.46406,2
51.3,0.10432,2.46934,7.46406,2
51.4,0.10431,2.46935,7.46406,2
51.5,0.10431,2.46936,7.46406,2
51.6,0.1043,2.46938,7.46405,2
51.7,0.1043,2.46939,7.46405,2
51.8,0.1043,2.46941,7.46405,2
51.9,0.10429,2.46942,7.46405,2
52,0.10429,2.46944,7.46405,2
52.1,0.10428,2.46945,7.46405,2
52.2,0.10428,2.46946,7.46404,2
52.3,0.10427,2.46948,7.46404,2
52.4,0.10427,2.46949,7.46404,2
52.5,0.10427,2.46951,7.46404,2
52.6,0.10426,2.46952,7.46404,2
52.7,0.10426,2.46954,7.46403,2
52.8,0.10425,2.46955,7.46403,2
52.9,0.10425,2.46957,7.46403,2
53,0.10424,2.46958,7.46403,2
53.1,0.10424,2.4696,7.46403,2
53.2,0.10424,2.46961,7.46402,2
53.3,0.10423,2.46963,7.46402,2
53.4,0.10423,2.46964,7.46402,2
53.5,0.10422,2.46966,7.46402,2
53.6,0.10422,2.46967,7.46402,2
53.7,0.10421,2.46969,7.46401,2
53.8,0.10421,2.4697,7.46401,2
53.9,0.10421,2.46972,7.46401,2
54,0.1042,2.46973,7.46401,2
54.1,0.1042,2.46975,7.46401,2
54.2,0.10419,2.46976,7.464,2
54.3,0.10419,2.46978,7.464,2
54.4,0.10418,2.46979,7.464,2
54.5,0.10418,2.46981,7.464,2
54.6,0.10418,2.46983,7.464,2
54.7,0.10417,2.46984,7.46399,2
54.8,0.10417,2.46986,7.46399,2
54.9,0.10416,2.46987,7.46399,2
55,0.10416,2.46989,7.46399,2
55.1,0.10415,2.4699,7.46398,2
55.2,0.10415,2.46992,7.46398,2
55.3,0.10414,2.46994,7.46398,2
55.4,0.10414,2.46995,7.46398,2
55.5,0.10414,2.46997,7.46397,2
55.6,0.10413,2.46998,7.46397,2
55.7,0.10413,2.47,7.46397,2
55.8,0.10412,2.47002,7.46397,2
55.9,0.10412,2.47003,7.46396,2
56,0.10411,2.47005,7.46396,2
56.1,0.10411,2.47006,7.46396,2
56.2,0.10411,2.47008,7.46396,2
56.3,0.1041,2.4701,7.46396,2
56.4,0.1041,2.47011,7.46395,2
56.5,0.10409,2.47013,7.46395,2
56.6,0.10409,2.47015,7.46395,2
56.7,0.10408,2.47016,7.46395,2
56.8,0.10408,2.47018,7.46394,2
56.9,0.10407,2.47019,7.46394,2
57,0.10407,2.47021,7.46394,2
57.1,0.10407,2.47023,7.46393,2
57.2,0.10406,2.47024,7.46393,2
57.3,0.10406,2.47026,7.46393,2
57.4,0.10405,2.47028,7.46393,2
57.5,0.10405,2.47029,7.46392,2
57.6,0.10404,2.47031,7.46392,2
57.7,0.10404,2.47033,7.46392,2
57.8,0.10404,2.47035,7.46392,2
57.9,0.10403,2.47036,7.46391,2
58,0.10403,2.47038,7.46391,2
58.1,0.10402,2.4704,7.46391,2
58.2,0.10402,2.47041,7.46391,2
58.3,0.10401,2.47043,7.4639,2
58.4,0.10401,2.47045,7.4639,2
58.5,0.104,2.47046,7.4639,2
58.6,0.104,2.47048,7.46389,2
58.7,0.104,2.4705,7.46389,2
58.8,0.10399,2.47052,7.46389,2
58.9,0.10399,2.47053,7.46389,2
59,0.10398,2.47055,7.46388,2
59.1,0.10398,2.47057,7.46388,2
