Time (s),HB (mM),Glu (mM),pH,label
36.3,0.12886,2.08279,7.48084,2
36.4,0.12886,2.0828,7.48084,2
36.5,0.12886,2.08281,7.48084,2
36.6,0.12886,2.08281,7.48084,2
36.7,0.12886,2.08281,7.48084,2
36.8,0.12887,2.08282,7.48083,2
36.9,0.12887,2.08283,7.48083,2
37,0.12887,2.08283,7.48083,2
37.1,0.12887,2.08284,7.48083,2
37.2,0.12887,2.08285,7.48083,2
37.3,0.12887,2.08286,7.48083,2
37.4,0.12887,2.08286,7.48082,2
37.5,0.12887,2.08287,7.48082,2
37.6,0.12887,2.08288,7.48082,2
37.7,0.12887,2.08289,7.48082,2
37.8,0.12887,2.08289,7.48082,2
37.9,0.12887,2.0829,7.48082,2
38,0.12887,2.0829,7.48082,2
38.1,0.12887,2.08291,7.48081,2
38.2,0.12887,2.08292,7.48081,2
38.3,0.12887,2.08293,7.48081,2
38.4,0.12887,2.08293,7.48081,2
38.5,0.12887,2.08294,7.48081,2
38.6,0.12887,2.08294,7.48081,2
38.7,0.12887,2.08295,7.48081,2
38.8,0.12887,2.08296,7.4808,2
38.9,0.12887,2.08296,7.4808,2
39,0.12887,2.08297,7.4808,2
39.1,0.12887,2.08298,7.4808,2
39.2,0.12887,2.08299,7.4808,2
39.3,0.12887,2.08299,7.4808,2
39.4,0.12887,2.083,7.48079,2
39.5,0.12887,2.08301,7.48079,2
39.6,0.12887,2.08301,7.48079,2
39.7,0.12887,2.08302,7.48079,2
39.8,0.12887,2.08303,7.48079,2
39.9,0.12887,2.08303,7.48079,2
40,0.12887,2.08304,7.48079,2
40.1,0.12887,2.08305,7.48078,2
40.2,0.12887,2.08306,7.48078,2
40.3,0.12887,2.08307,7.48078,2
40.4,0.12887,2.08307,7.48078,2
40.5,0.12887,2.08308,7.48078,2
40.6,0.12887,2.08308,7.48078,2
40.7,0.12887,2.08309,7.48077,2
40.8,0.12887,2.0831,7.48077,2
40.9,0.12887,2.08311,7.48077,2
41,0.12887,2.08311,7.48077,2
41.1,0.12887,2.08312,7.48077,2
41.2,0.12887,2.08312,7.48077,2
41.3,0.12887,2.08313,7.48077,2
41.4,0.12887,2.08314,7.48076,2
41.5,0.12887,2.08314,7.48076,2
41.6,0.12887,2.08315,7.48076,2
41.7,0.12887,2.08316,7.48076,2
