Time (s),HB (mM),Glu (mM),pH,label
64.7,0.11175,2.56493,7.57036,3
64.8,0.11174,2.56488,7.57036,3
64.9,0.11174,2.56483,7.57036,3
65,0.11173,2.56477,7.57036,3
65.1,0.11173,2.56472,7.57036,3
65.2,0.11172,2.56467,7.57036,3
65.3,0.11172,2.56462,7.57036,3
65.4,0.11171,2.56457,7.57036,3
65.5,0.11171,2.56452,7.57036,3
65.6,0.1117,2.56446,7.57036,3
65.7,0.1117,2.56441,7.57036,3
65.8,0.11169,2.56436,7.57036,3
65.9,0.11169,2.56431,7.57036,3
66,0.11168,2.56426,7.57036,3
66.1,0.11168,2.5642,7.57036,3
66.2,0.11167,2.56415,7.57036,3
66.3,0.11167,2.5641,7.57036,3
66.4,0.11166,2.56405,7.57036,3
66.5,0.11166,2.564,7.57037,3
66.6,0.11165,2.56394,7.57037,3
66.7,0.11165,2.56389,7.57037,3
66.8,0.11164,2.56384,7.57037,3
